時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2022/10/08 11:24:45.532,1,8201A32E,No Relay,103,141,3020,3
2022/10/08 11:24:45.547,1,8201A32E,No Relay,103,39,3020,5
2022/10/08 11:24:46.007,1,820198D4,No Relay,36,78,3110,2
2022/10/08 11:24:46.310,1,82019CFB,No Relay,48,51,3180,4
2022/10/08 11:24:46.976,1,82019CFB,No Relay,49,63,3180,1
2022/10/08 11:24:47.105,1,82019CFB,No Relay,49,93,3180,3
2022/10/08 11:24:47.125,1,82019CFB,No Relay,49,48,3180,5
2022/10/08 11:24:47.277,1,8201A1C7,No Relay,119,63,3170,4
2022/10/08 11:24:48.309,1,8201A32E,No Relay,104,87,3020,2
2022/10/08 11:24:48.311,1,8201A32E,No Relay,104,111,3020,3
2022/10/08 11:24:48.327,1,8201A32E,No Relay,104,39,3020,5
2022/10/08 11:24:48.886,1,82019CFB,No Relay,49,60,3180,4
2022/10/08 11:24:49.759,1,82019CFB,No Relay,50,96,3180,3
2022/10/08 11:24:49.762,1,82019CFB,No Relay,50,105,3180,2
2022/10/08 11:24:49.778,1,82019CFB,No Relay,50,51,3180,5
2022/10/08 11:24:50.099,1,8201A32E,No Relay,104,69,3020,4
2022/10/08 11:24:50.300,1,8201A1C7,No Relay,121,51,3170,1
2022/10/08 11:24:50.416,1,8201A1C7,No Relay,121,102,3170,2
2022/10/08 11:24:50.419,1,8201A1C7,No Relay,121,51,3170,3
2022/10/08 11:24:50.801,1,8201A32E,No Relay,105,99,3020,2
2022/10/08 11:24:50.805,1,8201A32E,No Relay,105,120,3020,3
2022/10/08 11:24:51.167,1,820198D4,No Relay,38,54,3100,2
2022/10/08 11:24:51.542,1,82019CFB,No Relay,50,66,3180,4
2022/10/08 11:24:52.190,1,82019CFB,No Relay,51,78,3180,3
2022/10/08 11:24:52.191,1,82019CFB,No Relay,51,108,3180,2
2022/10/08 11:24:52.203,1,8201A1C7,No Relay,121,75,3170,4
2022/10/08 11:24:52.207,1,82019CFB,No Relay,51,36,3180,5
2022/10/08 11:24:52.989,1,8201A1C7,No Relay,122,84,3170,2
2022/10/08 11:24:53.353,1,8201A32E,No Relay,106,48,3020,1
2022/10/08 11:24:53.483,1,8201A32E,No Relay,106,87,3020,2
2022/10/08 11:24:53.490,1,8201A32E,No Relay,106,96,3020,3
2022/10/08 11:24:53.899,1,820198D4,No Relay,39,78,3100,2
2022/10/08 11:24:53.973,1,82019CFB,No Relay,51,51,3180,4
2022/10/08 11:24:54.568,1,82019CFB,No Relay,52,48,3180,1
2022/10/08 11:24:54.686,1,82019CFB,No Relay,52,117,3180,2
2022/10/08 11:24:54.699,1,82019CFB,No Relay,52,102,3180,3
2022/10/08 11:24:54.715,1,82019CFB,No Relay,52,63,3180,5
2022/10/08 11:24:55.266,1,8201A32E,No Relay,106,84,3020,4
2022/10/08 11:24:55.272,1,8201A1C7,No Relay,123,66,3170,1
2022/10/08 11:24:55.416,1,8201A1C7,No Relay,123,54,3170,5
2022/10/08 11:24:56.273,1,8201A32E,No Relay,107,126,3020,3
2022/10/08 11:24:56.483,1,82019CFB,No Relay,52,36,3180,4
2022/10/08 11:24:57.364,1,82019CFB,No Relay,53,54,3180,1
2022/10/08 11:24:57.483,1,82019CFB,No Relay,53,111,3180,2
2022/10/08 11:24:57.483,1,82019CFB,No Relay,53,90,3180,3
2022/10/08 11:24:57.498,1,82019CFB,No Relay,53,30,3180,5
2022/10/08 11:24:58.118,1,8201A1C7,No Relay,124,84,3170,2
2022/10/08 11:24:58.121,1,8201A1C7,No Relay,124,99,3170,3
2022/10/08 11:24:58.133,1,8201A1C7,No Relay,124,99,3170,5
2022/10/08 11:24:58.946,1,8201A32E,No Relay,108,72,3020,2
2022/10/08 11:24:58.957,1,8201A32E,No Relay,108,39,3020,5
2022/10/08 11:24:59.104,1,820198D4,No Relay,41,63,3110,3
2022/10/08 11:24:59.139,1,820198D4,No Relay,41,87,3110,2
2022/10/08 11:24:59.269,1,82019CFB,No Relay,53,27,3180,4
2022/10/08 11:24:59.777,1,82019CFB,No Relay,54,60,3180,1
2022/10/08 11:24:59.896,1,82019CFB,No Relay,54,114,3180,2
2022/10/08 11:24:59.896,1,8201A1C7,No Relay,124,96,3170,4
2022/10/08 11:24:59.897,1,82019CFB,No Relay,54,114,3180,3
2022/10/08 11:24:59.910,1,82019CFB,No Relay,54,48,3180,5
2022/10/08 11:25:00.658,1,8201A1C7,No Relay,125,57,3170,2
2022/10/08 11:25:00.661,1,8201A1C7,No Relay,125,72,3170,3
2022/10/08 11:25:00.673,1,8201A1C7,No Relay,125,93,3170,5
2022/10/08 11:25:00.895,1,820198D4,No Relay,41,36,3110,4
2022/10/08 11:25:01.328,1,8201A32E,No Relay,109,78,3020,2
2022/10/08 11:25:01.341,1,8201A32E,No Relay,109,75,3020,3
2022/10/08 11:25:01.352,1,8201A32E,No Relay,109,12,3020,5
2022/10/08 11:25:01.457,1,820198D4,No Relay,42,24,3110,1
2022/10/08 11:25:01.584,1,820198D4,No Relay,42,84,3110,2
2022/10/08 11:25:01.597,1,820198D4,No Relay,42,60,3110,3
2022/10/08 11:25:01.683,1,82019CFB,No Relay,54,69,3180,4
2022/10/08 11:25:02.438,1,8201A1C7,No Relay,125,63,3170,4
2022/10/08 11:25:02.580,1,82019CFB,No Relay,55,84,3180,2
2022/10/08 11:25:02.583,1,82019CFB,No Relay,55,60,3180,3
2022/10/08 11:25:02.594,1,82019CFB,No Relay,55,36,3180,5
2022/10/08 11:25:03.119,1,8201A32E,No Relay,109,51,3020,4
2022/10/08 11:25:03.248,1,8201A1C7,No Relay,126,78,3170,2
2022/10/08 11:25:03.264,1,8201A1C7,No Relay,126,87,3170,5
2022/10/08 11:25:03.375,1,820198D4,No Relay,42,57,3110,4
2022/10/08 11:25:04.119,1,8201A32E,No Relay,110,3,3020,5
2022/10/08 11:25:04.370,1,82019CFB,No Relay,55,51,3180,4
2022/10/08 11:25:04.830,1,82019CFB,No Relay,56,57,3180,1
2022/10/08 11:25:04.961,1,82019CFB,No Relay,56,111,3180,2
2022/10/08 11:25:04.964,1,82019CFB,No Relay,56,111,3180,3
2022/10/08 11:25:04.975,1,82019CFB,No Relay,56,54,3180,5
2022/10/08 11:25:05.030,1,8201A1C7,No Relay,126,75,3170,4
2022/10/08 11:25:05.665,1,8201A1C7,No Relay,127,120,3170,3
2022/10/08 11:25:05.691,1,8201A1C7,No Relay,127,90,3170,5
2022/10/08 11:25:05.887,1,8201A32E,No Relay,110,48,3020,4
2022/10/08 11:25:06.694,1,820198D4,No Relay,44,72,3100,2
2022/10/08 11:25:06.698,1,820198D4,No Relay,44,72,3100,3
2022/10/08 11:25:06.708,1,820198D4,No Relay,44,18,3100,5
2022/10/08 11:25:06.740,1,82019CFB,No Relay,56,48,3180,4
2022/10/08 11:25:06.887,1,8201A32E,No Relay,111,75,3020,2
2022/10/08 11:25:06.891,1,8201A32E,No Relay,111,84,3020,3
2022/10/08 11:25:06.914,1,8201A32E,No Relay,111,36,3020,5
2022/10/08 11:25:07.459,1,8201A1C7,No Relay,127,84,3170,4
2022/10/08 11:25:07.678,1,82019CFB,No Relay,57,117,3180,2
2022/10/08 11:25:07.682,1,82019CFB,No Relay,57,93,3180,3
2022/10/08 11:25:07.691,1,82019CFB,No Relay,57,42,3180,5
2022/10/08 11:25:08.296,1,8201A1C7,No Relay,128,75,3170,1
2022/10/08 11:25:08.414,1,8201A1C7,No Relay,128,141,3170,3
2022/10/08 11:25:08.427,1,8201A1C7,No Relay,128,63,3170,5
2022/10/08 11:25:08.654,1,8201A32E,No Relay,111,54,3020,4
2022/10/08 11:25:09.272,1,8201A32E,No Relay,112,123,3020,3
2022/10/08 11:25:09.280,1,8201A32E,No Relay,112,27,3020,5
2022/10/08 11:25:09.427,1,820198D4,No Relay,45,78,3110,2
2022/10/08 11:25:09.458,1,82019CFB,No Relay,57,75,3180,4
2022/10/08 11:25:10.195,1,8201A1C7,No Relay,128,84,3170,4
2022/10/08 11:25:10.459,1,82019CFB,No Relay,58,60,3180,2
2022/10/08 11:25:10.464,1,82019CFB,No Relay,58,120,3180,3
2022/10/08 11:25:11.052,1,8201A32E,No Relay,112,39,3020,4
2022/10/08 11:25:11.142,1,8201A1C7,No Relay,129,99,3170,2
2022/10/08 11:25:11.158,1,8201A1C7,No Relay,129,99,3170,5
2022/10/08 11:25:11.245,1,820198D4,No Relay,45,36,3110,4
2022/10/08 11:25:11.526,1,8201A32E,No Relay,113,15,3020,1
2022/10/08 11:25:11.655,1,8201A32E,No Relay,113,105,3020,3
2022/10/08 11:25:11.662,1,8201A32E,No Relay,113,39,3020,5
2022/10/08 11:25:11.911,1,820198D4,No Relay,46,21,3110,1
2022/10/08 11:25:12.039,1,820198D4,No Relay,46,72,3110,3
2022/10/08 11:25:12.868,1,82019CFB,No Relay,59,42,3180,1
2022/10/08 11:25:12.929,1,8201A1C7,No Relay,129,84,3170,4
2022/10/08 11:25:12.986,1,82019CFB,No Relay,59,87,3180,2
2022/10/08 11:25:12.992,1,82019CFB,No Relay,59,120,3180,3
2022/10/08 11:25:13.011,1,82019CFB,No Relay,59,39,3180,5
2022/10/08 11:25:13.436,1,8201A32E,No Relay,113,27,3020,4
2022/10/08 11:25:13.828,1,8201A1C7,No Relay,130,60,3170,2
2022/10/08 11:25:13.832,1,8201A1C7,No Relay,130,102,3170,3
2022/10/08 11:25:13.845,1,8201A1C7,No Relay,130,84,3170,5
2022/10/08 11:25:14.059,1,8201A32E,No Relay,114,90,3020,2
2022/10/08 11:25:14.069,1,8201A32E,No Relay,114,93,3020,3
2022/10/08 11:25:14.826,1,820198D4,No Relay,47,84,3100,2
2022/10/08 11:25:15.463,1,82019CFB,No Relay,60,102,3180,2
2022/10/08 11:25:15.469,1,82019CFB,No Relay,60,72,3180,3
2022/10/08 11:25:16.369,1,8201A1C7,No Relay,131,63,3160,1
2022/10/08 11:25:16.496,1,8201A1C7,No Relay,131,108,3160,2
2022/10/08 11:25:16.500,1,8201A1C7,No Relay,131,99,3160,3
2022/10/08 11:25:16.512,1,8201A1C7,No Relay,131,84,3160,5
2022/10/08 11:25:16.619,1,820198D4,No Relay,47,60,3100,4
2022/10/08 11:25:16.710,1,8201A32E,No Relay,115,120,3020,2
2022/10/08 11:25:17.638,1,820198D4,No Relay,48,87,3100,2
2022/10/08 11:25:17.837,1,82019CFB,No Relay,61,90,3180,3
2022/10/08 11:25:17.843,1,82019CFB,No Relay,61,105,3180,2
2022/10/08 11:25:18.492,1,8201A32E,No Relay,115,66,3020,4
2022/10/08 11:25:18.734,1,8201A1C7,No Relay,132,93,3170,1
2022/10/08 11:25:18.861,1,8201A1C7,No Relay,132,129,3170,2
2022/10/08 11:25:18.878,1,8201A1C7,No Relay,132,75,3170,5
2022/10/08 11:25:19.074,1,8201A32E,No Relay,116,102,3020,3
2022/10/08 11:25:19.093,1,8201A32E,No Relay,116,39,3020,5
2022/10/08 11:25:19.631,1,82019CFB,No Relay,61,63,3180,4
2022/10/08 11:25:20.369,1,820198D4,No Relay,49,24,3110,3
2022/10/08 11:25:20.494,1,82019CFB,No Relay,62,51,3180,1
2022/10/08 11:25:20.625,1,82019CFB,No Relay,62,93,3180,2
2022/10/08 11:25:20.633,1,82019CFB,No Relay,62,105,3180,3
2022/10/08 11:25:20.636,1,82019CFB,No Relay,62,48,3180,5
2022/10/08 11:25:20.652,1,8201A1C7,No Relay,132,60,3170,4
2022/10/08 11:25:21.388,1,8201A1C7,No Relay,133,48,3170,1
2022/10/08 11:25:21.514,1,8201A1C7,No Relay,133,84,3170,2
2022/10/08 11:25:21.518,1,8201A1C7,No Relay,133,111,3170,3
2022/10/08 11:25:21.531,1,8201A1C7,No Relay,133,21,3170,5
2022/10/08 11:25:21.839,1,8201A32E,No Relay,117,102,3020,2
2022/10/08 11:25:21.860,1,8201A32E,No Relay,117,48,3020,5
2022/10/08 11:25:22.153,1,820198D4,No Relay,49,51,3110,4
2022/10/08 11:25:22.415,1,82019CFB,No Relay,62,39,3180,4
2022/10/08 11:25:22.797,1,820198D4,No Relay,50,81,3100,2
2022/10/08 11:25:22.801,1,820198D4,No Relay,50,36,3100,3
2022/10/08 11:25:22.938,1,82019CFB,No Relay,63,51,3180,1
2022/10/08 11:25:23.056,1,82019CFB,No Relay,63,63,3180,2
2022/10/08 11:25:23.064,1,82019CFB,No Relay,63,90,3180,3
2022/10/08 11:25:23.079,1,82019CFB,No Relay,63,60,3180,5
2022/10/08 11:25:23.307,1,8201A1C7,No Relay,133,48,3170,4
2022/10/08 11:25:23.640,1,8201A32E,No Relay,117,42,3020,4
2022/10/08 11:25:24.120,1,8201A1C7,No Relay,134,69,3170,1
2022/10/08 11:25:24.219,1,8201A32E,No Relay,118,48,3020,1
2022/10/08 11:25:24.232,1,8201A1C7,No Relay,134,90,3170,2
2022/10/08 11:25:24.262,1,8201A1C7,No Relay,134,66,3170,5
2022/10/08 11:25:24.345,1,8201A32E,No Relay,118,105,3020,2
2022/10/08 11:25:24.351,1,8201A32E,No Relay,118,63,3020,3
2022/10/08 11:25:24.353,1,8201A32E,No Relay,118,42,3020,5
2022/10/08 11:25:24.848,1,82019CFB,No Relay,63,57,3180,4
2022/10/08 11:25:25.789,1,82019CFB,No Relay,64,78,3180,2
2022/10/08 11:25:26.027,1,8201A1C7,No Relay,134,99,3170,4
2022/10/08 11:25:26.121,1,8201A32E,No Relay,118,54,3020,4
2022/10/08 11:25:26.550,1,8201A1C7,No Relay,135,75,3170,1
2022/10/08 11:25:26.675,1,8201A1C7,No Relay,135,102,3170,2
2022/10/08 11:25:26.680,1,8201A1C7,No Relay,135,132,3170,3
2022/10/08 11:25:26.693,1,8201A1C7,No Relay,135,90,3170,5
2022/10/08 11:25:26.968,1,8201A32E,No Relay,119,48,3020,1
2022/10/08 11:25:27.088,1,8201A32E,No Relay,119,123,3020,3
2022/10/08 11:25:27.093,1,8201A32E,No Relay,119,102,3020,2
2022/10/08 11:25:27.877,1,820198D4,No Relay,52,75,3100,2
2022/10/08 11:25:27.886,1,820198D4,No Relay,52,30,3100,3
2022/10/08 11:25:28.308,1,82019CFB,No Relay,65,48,3180,1
2022/10/08 11:25:28.425,1,82019CFB,No Relay,65,87,3180,2
2022/10/08 11:25:28.435,1,82019CFB,No Relay,65,75,3180,3
2022/10/08 11:25:28.458,1,8201A1C7,No Relay,135,99,3170,4
2022/10/08 11:25:28.872,1,8201A32E,No Relay,119,42,3020,4
2022/10/08 11:25:29.343,1,8201A1C7,No Relay,136,93,3170,2
2022/10/08 11:25:29.348,1,8201A1C7,No Relay,136,84,3170,3
2022/10/08 11:25:29.361,1,8201A1C7,No Relay,136,102,3170,5
2022/10/08 11:25:29.671,1,820198D4,No Relay,52,51,3100,4
2022/10/08 11:25:29.857,1,8201A32E,No Relay,120,96,3020,2
2022/10/08 11:25:30.221,1,82019CFB,No Relay,65,87,3180,4
2022/10/08 11:25:30.835,1,82019CFB,No Relay,66,39,3180,1
2022/10/08 11:25:30.951,1,82019CFB,No Relay,66,105,3180,2
2022/10/08 11:25:30.962,1,82019CFB,No Relay,66,84,3180,3
2022/10/08 11:25:30.973,1,82019CFB,No Relay,66,57,3180,5
2022/10/08 11:25:31.128,1,8201A1C7,No Relay,136,84,3170,4
2022/10/08 11:25:31.840,1,8201A1C7,No Relay,137,48,3170,1
2022/10/08 11:25:31.965,1,8201A1C7,No Relay,137,93,3170,2
2022/10/08 11:25:31.969,1,8201A1C7,No Relay,137,99,3170,3
2022/10/08 11:25:31.983,1,8201A1C7,No Relay,137,90,3170,5
2022/10/08 11:25:32.605,1,8201A32E,No Relay,121,114,3020,2
2022/10/08 11:25:32.749,1,82019CFB,No Relay,66,66,3180,4
2022/10/08 11:25:33.332,1,82019CFB,No Relay,67,99,3180,2
2022/10/08 11:25:33.344,1,82019CFB,No Relay,67,78,3180,3
2022/10/08 11:25:33.355,1,82019CFB,No Relay,67,42,3180,5
2022/10/08 11:25:33.751,1,8201A1C7,No Relay,137,75,3170,4
2022/10/08 11:25:33.936,1,82019A5C,No Relay,1,66,3240,3
2022/10/08 11:25:34.573,1,8201A1C7,No Relay,138,66,3170,1
2022/10/08 11:25:34.697,1,8201A1C7,No Relay,138,63,3170,2
2022/10/08 11:25:34.715,1,8201A1C7,No Relay,138,96,3170,5
2022/10/08 11:25:34.881,1,8201A32E,No Relay,122,51,3020,1
2022/10/08 11:25:35.001,1,8201A32E,No Relay,122,120,3020,2
2022/10/08 11:25:35.002,1,8201A32E,No Relay,122,132,3020,3
2022/10/08 11:25:35.028,1,8201A32E,No Relay,122,36,3020,5
2022/10/08 11:25:35.133,1,82019CFB,No Relay,67,57,3180,4
2022/10/08 11:25:35.351,1,820198D4,No Relay,54,60,3110,4
2022/10/08 11:25:35.725,1,82019A5C,No Relay,1,24,3240,4
2022/10/08 11:25:36.061,1,82019CFB,No Relay,68,48,3180,1
2022/10/08 11:25:36.177,1,82019CFB,No Relay,68,105,3180,2
2022/10/08 11:25:36.189,1,82019CFB,No Relay,68,90,3180,3
2022/10/08 11:25:36.198,1,82019CFB,No Relay,68,51,3180,5
2022/10/08 11:25:36.461,1,82019A5C,No Relay,2,114,3250,3
2022/10/08 11:25:36.470,1,82019A5C,No Relay,2,72,3250,5
2022/10/08 11:25:36.485,1,8201A1C7,No Relay,138,93,3170,4
2022/10/08 11:25:36.790,1,8201A32E,No Relay,122,57,3020,4
2022/10/08 11:25:37.306,1,8201A1C7,No Relay,139,42,3170,1
2022/10/08 11:25:37.430,1,8201A1C7,No Relay,139,105,3170,2
2022/10/08 11:25:37.435,1,8201A1C7,No Relay,139,99,3170,3
2022/10/08 11:25:37.449,1,8201A1C7,No Relay,139,75,3170,5
2022/10/08 11:25:37.648,1,8201A32E,No Relay,123,48,3020,1
2022/10/08 11:25:37.783,1,8201A32E,No Relay,123,132,3020,3
2022/10/08 11:25:37.966,1,82019CFB,No Relay,68,66,3180,4
2022/10/08 11:25:38.238,1,82019A5C,No Relay,2,51,3250,4
2022/10/08 11:25:38.668,1,82019CFB,No Relay,69,48,3180,1
2022/10/08 11:25:38.797,1,82019CFB,No Relay,69,99,3180,2
2022/10/08 11:25:38.797,1,82019CFB,No Relay,69,105,3180,3
2022/10/08 11:25:38.849,1,82019A5C,No Relay,3,24,3250,5
2022/10/08 11:25:38.874,1,82019A5C,No Relay,3,57,3250,1
2022/10/08 11:25:38.918,1,820198D4,No Relay,56,75,3110,3
2022/10/08 11:25:38.929,1,820198D4,No Relay,56,36,3110,5
2022/10/08 11:25:38.990,1,82019A5C,No Relay,3,102,3250,2
2022/10/08 11:25:39.003,1,82019A5C,No Relay,3,102,3250,3
2022/10/08 11:25:39.220,1,8201A1C7,No Relay,139,48,3170,4
2022/10/08 11:25:40.099,1,8201A1C7,No Relay,140,105,3170,2
2022/10/08 11:25:40.104,1,8201A1C7,No Relay,140,84,3170,3
2022/10/08 11:25:40.118,1,8201A1C7,No Relay,140,78,3170,5
2022/10/08 11:25:40.454,1,8201A32E,No Relay,124,117,3020,3
2022/10/08 11:25:40.588,1,82019CFB,No Relay,69,75,3180,4
2022/10/08 11:25:40.707,1,820198D4,No Relay,56,42,3110,4
2022/10/08 11:25:40.781,1,82019A5C,No Relay,3,51,3250,4
2022/10/08 11:25:41.164,1,82019CFB,No Relay,70,93,3180,2
2022/10/08 11:25:41.178,1,82019CFB,No Relay,70,99,3180,3
2022/10/08 11:25:41.184,1,82019CFB,No Relay,70,36,3180,5
2022/10/08 11:25:41.370,1,82019A5C,No Relay,4,63,3250,2
2022/10/08 11:25:41.371,1,82019A5C,No Relay,4,69,3250,3
2022/10/08 11:25:41.381,1,820198D4,No Relay,57,84,3110,3
2022/10/08 11:25:41.390,1,82019A5C,No Relay,4,39,3250,5
2022/10/08 11:25:41.891,1,8201A1C7,No Relay,140,75,3170,4
2022/10/08 11:25:42.243,1,8201A32E,No Relay,124,48,3020,4
2022/10/08 11:25:42.833,1,8201A1C7,No Relay,141,78,3170,2
2022/10/08 11:25:42.852,1,8201A1C7,No Relay,141,84,3170,5
2022/10/08 11:25:42.956,1,82019CFB,No Relay,70,78,3180,4
2022/10/08 11:25:43.150,1,82019A5C,No Relay,4,39,3250,4
2022/10/08 11:25:43.164,1,8201A32E,No Relay,125,117,3020,2
2022/10/08 11:25:43.170,1,820198D4,No Relay,57,45,3110,4
2022/10/08 11:25:43.171,1,8201A32E,No Relay,125,99,3020,3
2022/10/08 11:25:43.768,1,82019A5C,No Relay,5,72,3250,2
2022/10/08 11:25:43.770,1,82019A5C,No Relay,5,78,3250,3
2022/10/08 11:25:43.844,1,820198D4,No Relay,58,54,3110,3
2022/10/08 11:25:43.866,1,820198D4,No Relay,58,27,3110,5
2022/10/08 11:25:43.948,1,82019CFB,No Relay,71,63,3180,5
2022/10/08 11:25:43.975,1,82019CFB,No Relay,71,99,3180,2
2022/10/08 11:25:43.977,1,82019CFB,No Relay,71,87,3180,3
2022/10/08 11:25:44.626,1,8201A1C7,No Relay,141,63,3170,4
2022/10/08 11:25:45.251,1,8201A1C7,No Relay,142,132,3170,3
2022/10/08 11:25:45.265,1,8201A1C7,No Relay,142,84,3170,5
2022/10/08 11:25:45.563,1,82019A5C,No Relay,5,48,3250,4
2022/10/08 11:25:45.634,1,820198D4,No Relay,58,57,3110,4
2022/10/08 11:25:45.757,1,82019CFB,No Relay,71,75,3180,4
2022/10/08 11:25:45.814,1,8201A32E,No Relay,126,33,3020,1
2022/10/08 11:25:45.928,1,8201A32E,No Relay,126,102,3020,2
2022/10/08 11:25:46.168,1,82019A5C,No Relay,6,18,3250,3
2022/10/08 11:25:46.642,1,820198D4,No Relay,59,72,3110,3
2022/10/08 11:25:46.645,1,820198D4,No Relay,59,78,3110,2
2022/10/08 11:25:46.663,1,820198D4,No Relay,59,18,3110,5
2022/10/08 11:25:46.773,1,82019CFB,No Relay,72,111,3180,2
2022/10/08 11:25:46.793,1,82019CFB,No Relay,72,30,3180,5
2022/10/08 11:25:47.041,1,8201A1C7,No Relay,142,111,3170,4
2022/10/08 11:25:47.472,1,8201A1C7,No Relay,143,96,3170,1
2022/10/08 11:25:47.595,1,8201A1C7,No Relay,143,81,3170,2
2022/10/08 11:25:47.601,1,8201A1C7,No Relay,143,108,3170,3
2022/10/08 11:25:47.615,1,8201A1C7,No Relay,143,96,3170,5
2022/10/08 11:25:48.180,1,8201A32E,No Relay,127,33,3020,1
2022/10/08 11:25:48.293,1,8201A32E,No Relay,127,90,3020,2
2022/10/08 11:25:48.305,1,8201A32E,No Relay,127,141,3020,3
2022/10/08 11:25:48.325,1,8201A32E,No Relay,127,63,3020,5
2022/10/08 11:25:48.433,1,820198D4,No Relay,59,51,3110,4
2022/10/08 11:25:48.835,1,82019A5C,No Relay,7,75,3250,2
2022/10/08 11:25:48.854,1,82019A5C,No Relay,7,33,3250,5
2022/10/08 11:25:49.153,1,820198D4,No Relay,60,69,3110,3
2022/10/08 11:25:49.154,1,820198D4,No Relay,60,84,3110,2
2022/10/08 11:25:49.173,1,820198D4,No Relay,60,12,3110,5
2022/10/08 11:25:49.392,1,8201A1C7,No Relay,143,105,3170,4
2022/10/08 11:25:49.488,1,82019CFB,No Relay,73,99,3180,2
2022/10/08 11:25:49.492,1,82019CFB,No Relay,73,90,3180,3
2022/10/08 11:25:49.508,1,82019CFB,No Relay,73,30,3180,5
2022/10/08 11:25:49.852,1,8201A1C7,No Relay,144,63,3170,1
2022/10/08 11:25:49.975,1,8201A1C7,No Relay,144,99,3170,2
2022/10/08 11:25:49.980,1,8201A1C7,No Relay,144,81,3170,3
2022/10/08 11:25:50.082,1,8201A32E,No Relay,127,48,3020,4
2022/10/08 11:25:50.621,1,82019A5C,No Relay,7,12,3250,4
2022/10/08 11:25:50.880,1,8201A32E,No Relay,128,123,3020,2
2022/10/08 11:25:50.880,1,8201A32E,No Relay,128,114,3020,3
2022/10/08 11:25:50.944,1,820198D4,No Relay,60,45,3110,4
2022/10/08 11:25:51.275,1,82019CFB,No Relay,73,72,3180,4
2022/10/08 11:25:51.618,1,82019A5C,No Relay,8,42,3250,5
2022/10/08 11:25:51.760,1,8201A1C7,No Relay,144,90,3170,4
2022/10/08 11:25:52.181,1,82019CFB,No Relay,74,63,3180,3
2022/10/08 11:25:52.189,1,82019CFB,No Relay,74,102,3180,2
2022/10/08 11:25:52.208,1,82019CFB,No Relay,74,51,3180,5
2022/10/08 11:25:52.683,1,8201A1C7,No Relay,145,75,3170,1
2022/10/08 11:25:52.805,1,8201A1C7,No Relay,145,87,3170,2
2022/10/08 11:25:52.810,1,8201A1C7,No Relay,145,102,3170,3
2022/10/08 11:25:53.387,1,82019A5C,No Relay,8,39,3250,4
2022/10/08 11:25:53.629,1,8201A32E,No Relay,129,123,3020,3
2022/10/08 11:25:53.964,1,82019A5C,No Relay,9,51,3250,2
2022/10/08 11:25:53.969,1,82019A5C,No Relay,9,87,3250,3
2022/10/08 11:25:53.977,1,82019CFB,No Relay,74,75,3180,4
2022/10/08 11:25:53.982,1,82019A5C,No Relay,9,54,3250,5
2022/10/08 11:25:54.447,1,820198D4,No Relay,62,36,3110,1
2022/10/08 11:25:54.571,1,820198D4,No Relay,62,60,3110,2
2022/10/08 11:25:54.929,1,82019CFB,No Relay,75,102,3180,3
2022/10/08 11:25:55.126,1,8201A1C7,No Relay,146,51,3170,1
2022/10/08 11:25:55.268,1,8201A1C7,No Relay,146,57,3170,5
2022/10/08 11:25:55.740,1,82019A5C,No Relay,9,15,3250,4
2022/10/08 11:25:56.089,1,8201A32E,No Relay,130,99,3020,2
2022/10/08 11:25:56.111,1,8201A32E,No Relay,130,36,3020,5
2022/10/08 11:25:56.671,1,82019A5C,No Relay,10,66,3250,3
2022/10/08 11:25:56.683,1,82019A5C,No Relay,10,48,3250,5
2022/10/08 11:25:56.714,1,82019CFB,No Relay,75,72,3180,4
2022/10/08 11:25:57.037,1,8201A1C7,No Relay,146,78,3170,4
2022/10/08 11:25:57.196,1,820198D4,No Relay,63,69,3110,3
2022/10/08 11:25:57.385,1,82019CFB,No Relay,76,90,3180,2
2022/10/08 11:25:57.391,1,82019CFB,No Relay,76,114,3180,3
2022/10/08 11:25:57.402,1,82019CFB,No Relay,76,78,3180,5
2022/10/08 11:25:57.508,1,8201A1C7,No Relay,147,75,3170,1
2022/10/08 11:25:57.630,1,8201A1C7,No Relay,147,90,3170,2
2022/10/08 11:25:57.636,1,8201A1C7,No Relay,147,123,3170,3
2022/10/08 11:25:58.645,1,8201A32E,No Relay,131,93,3020,2
2022/10/08 11:25:58.651,1,8201A32E,No Relay,131,111,3020,3
2022/10/08 11:25:59.175,1,82019A5C,No Relay,11,75,3250,2
2022/10/08 11:25:59.177,1,82019CFB,No Relay,76,84,3180,4
2022/10/08 11:25:59.182,1,82019A5C,No Relay,11,105,3250,3
2022/10/08 11:25:59.193,1,82019A5C,No Relay,11,66,3250,5
2022/10/08 11:25:59.420,1,8201A1C7,No Relay,147,84,3170,4
2022/10/08 11:25:59.691,1,820198D4,No Relay,64,60,3110,3
2022/10/08 11:25:59.697,1,820198D4,No Relay,64,78,3110,2
2022/10/08 11:25:59.707,1,820198D4,No Relay,64,21,3110,5
2022/10/08 11:25:59.918,1,82019CFB,No Relay,77,108,3180,3
2022/10/08 11:25:59.927,1,82019CFB,No Relay,77,75,3180,5
2022/10/08 11:26:00.171,1,8201A1C7,No Relay,148,78,3170,2
2022/10/08 11:26:00.176,1,8201A1C7,No Relay,148,87,3170,3
2022/10/08 11:26:00.191,1,8201A1C7,No Relay,148,96,3170,5
2022/10/08 11:26:01.321,1,8201A32E,No Relay,132,42,3020,1
